VERSION,COMBINED
v1.24.1,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u4debCVE-2022-2097Medium
v1.24.1,libssl1.11.1.1n-0+deb11u1 debCVE-2010-0928Negligible
v1.24.1,libssl1.11.1.1n-0+deb11u1 debCVE-2007-6755Negligible
v1.24.14,libstdc++610.2.1-6(won't fix)debCVE-2023-4039Medium
v1.24.14,libsystemd0247.3-7247.3-7+deb11u2debCVE-2022-4415Medium
v1.24.14,libsystemd0247.3-7247.3-7+deb11u2debCVE-2022-3821Medium
v1.24.0-alpha.2,libsystemd0247.3-7 debCVE-2023-31439Negligible
v1.24.0-alpha.2,libsystemd0247.3-7 debCVE-2023-31438Negligible
v1.24.0-alpha.2,libsystemd0247.3-7 debCVE-2023-31437Negligible
v1.24.0-alpha.2,libsystemd0247.3-7 debCVE-2020-13529Negligible
v1.23.1,libsystemd0247.3-7 debCVE-2013-4392Negligible
v1.23.1,libtasn1-64.16.0-24.16.0-2+deb11u1debCVE-2021-46848Critical
v1.23.1,libtirpc-common1.3.1-11.3.1-1+deb11u1debCVE-2021-46828High
v1.23.1,libtirpc31.3.1-11.3.1-1+deb11u1debCVE-2021-46828High
v1.24.0-beta.0,libudev1247.3-7247.3-7+deb11u2debCVE-2022-4415Medium
v1.24.0-beta.0,libudev1247.3-7247.3-7+deb11u2debCVE-2022-3821Medium
v1.24.0-beta.0,libudev1247.3-7 debCVE-2023-31439Negligible
v1.24.0-beta.0,libudev1247.3-7 debCVE-2023-31438Negligible
v1.24.11,libudev1247.3-7 debCVE-2023-31437Negligible
v1.24.11,libudev1247.3-7 debCVE-2020-13529Negligible
v1.24.11,libudev1247.3-7 debCVE-2013-4392Negligible
v1.24.11,libxtables121.8.7-1 debCVE-2012-2663Negligible
v1.24.7,libzstd11.4.8+dfsg-2.1(won't fix)debCVE-2022-4899High
v1.24.7,login1:4.8.1-1(won't fix)debCVE-2023-29383Low
v1.24.7,login1:4.8.1-1 debCVE-2019-19882Negligible
v1.24.7,login1:4.8.1-1 debCVE-2013-4235Negligible
v1.24.4,login1:4.8.1-1 debCVE-2007-5686Negligible
v1.24.4,login1:4.8.1-1(won't fix)debCVE-2023-4641Unknown
v1.24.4,passwd1:4.8.1-1(won't fix)debCVE-2023-29383Low
v1.24.4,passwd1:4.8.1-1 debCVE-2019-19882Negligible
v1.24.15,passwd1:4.8.1-1 debCVE-2013-4235Negligible
v1.24.15,passwd1:4.8.1-1(won't fix)debCVE-2023-4641Unknown
v1.24.15,perl-base5.32.1-4+deb11u2(won't fix)debCVE-2023-31484High
v1.23.2,perl-base5.32.1-4+deb11u2(won't fix)debCVE-2020-16156High
v1.23.2,perl-base5.32.1-4+deb11u2 debCVE-2023-31486Negligible
v1.23.2,perl-base5.32.1-4+deb11u2 debCVE-2011-4116Negligible
v1.23.14,zlib1g1:1.2.11.dfsg-2 debCVE-2023-45853Critical
v1.23.14,zlib1g1:1.2.11.dfsg-21:1.2.11.dfsg-2+deb11u2debCVE-2022-37434Critical
v1.23.14,zlib1g1:1.2.11.dfsg-21:1.2.11.dfsg-2+deb11u1debCVE-2018-25032High
v1.24.17,bsdutils1:2.36.1-8+deb11u1 debCVE-2022-0563Negligible
v1.24.17,coreutils8.32-4(won't fix)debCVE-2016-2781Low
v1.24.17,coreutils8.32-4 debCVE-2017-18018Negligible
v1.23.3,gcc-10-base10.2.1-6(won't fix)debCVE-2023-4039Medium
v1.23.3,gcc-9-base9.3.0-22(won't fix)debCVE-2023-4039Medium
v1.23.3,gpgv2.2.27-2+deb11u12.2.27-2+deb11u2debCVE-2022-34903Medium
v1.24.3,gpgv2.2.27-2+deb11u1 debCVE-2022-3219Negligible
v1.24.3,gzip1.10-41.10-4+deb11u1debCVE-2022-1271High
v1.24.3,iptables1.8.7-1 debCVE-2012-2663Negligible
v1.24.3,libapt-pkg6.02.2.4 debCVE-2011-3374Negligible
v1.24.8,libc-bin2.31-13+deb11u32.31-13+deb11u7debCVE-2023-4911High
v1.24.8,libc-bin2.31-13+deb11u32.31-13+deb11u4debCVE-2021-3999High
v1.24.8,libc-bin2.31-13+deb11u3(won't fix)debCVE-2023-4813Medium
v1.23.7,libc-bin2.31-13+deb11u3 debCVE-2019-1010025Negligible
v1.23.7,libc-bin2.31-13+deb11u3 debCVE-2019-1010024Negligible
v1.23.7,libc-bin2.31-13+deb11u3 debCVE-2019-1010023Negligible
v1.24.2,libc-bin2.31-13+deb11u3 debCVE-2019-1010022Negligible
v1.24.2,libc62.31-13+deb11u32.31-13+deb11u7debCVE-2023-4911High
v1.24.12,libc62.31-13+deb11u32.31-13+deb11u4debCVE-2021-3999High
v1.24.12,libc62.31-13+deb11u3(won't fix)debCVE-2023-4813Medium
v1.24.12,libc62.31-13+deb11u3(won't fix)debCVE-2023-4806Medium
v1.24.12,libc62.31-13+deb11u3 debCVE-2019-9192Negligible
v1.23.16,libc62.31-13+deb11u3 debCVE-2019-1010025Negligible
v1.23.16,libc62.31-13+deb11u3 debCVE-2019-1010022Negligible
v1.23.5,libc62.31-13+deb11u3 debCVE-2018-20796Negligible
v1.23.5,libc62.31-13+deb11u3 debCVE-2010-4756Negligible
v1.23.5,libcom-err21.46.2-2(won't fix)debCVE-2022-1304High
v1.24.16,libgcc-s110.2.1-6(won't fix)debCVE-2023-4039Medium
v1.24.16,libgcrypt201.8.7-6(won't fix)debCVE-2021-33560High
v1.24.16,libgnutls303.7.1-53.7.1-5+deb11u3debCVE-2023-0361High
v1.24.13,libgnutls303.7.1-53.7.1-5+deb11u2debCVE-2022-2509High
v1.24.13,libgnutls303.7.1-53.7.1-5+deb11u1debCVE-2021-4209Medium
v1.24.13,libgnutls303.7.1-5 debCVE-2011-3389Negligible
v1.24.13,libgssapi-krb5-21.18.3-6+deb11u11.18.3-6+deb11u3debCVE-2022-42898High
v1.24.0-alpha.3,libgssapi-krb5-21.18.3-6+deb11u11.18.3-6+deb11u4debCVE-2023-36054Medium
v1.24.0-alpha.3,libgssapi-krb5-21.18.3-6+deb11u1 debCVE-2018-5709Negligible
v1.24.0-alpha.3,libip6tc21.8.7-1 debCVE-2012-2663Negligible
v1.24.10,libk5crypto31.18.3-6+deb11u1 debCVE-2018-5709Negligible
v1.24.10,libkrb5-31.18.3-6+deb11u11.18.3-6+deb11u3debCVE-2022-42898High
v1.23.15,libkrb5-31.18.3-6+deb11u11.18.3-6+deb11u4debCVE-2023-36054Medium
v1.23.15,libkrb5-31.18.3-6+deb11u1 debCVE-2018-5709Negligible
v1.23.15,libkrb5support01.18.3-6+deb11u11.18.3-6+deb11u4debCVE-2023-36054Medium
v1.23.4,libkrb5support01.18.3-6+deb11u1 debCVE-2018-5709Negligible
v1.23.4,liblzma55.2.5-25.2.5-2.1~deb11u1debCVE-2022-1271High
v1.23.4,libpcre2-8-010.36-210.36-2+deb11u1debCVE-2022-1587Critical
v1.23.11,libpcre2-8-010.36-2 debCVE-2022-41409Negligible
v1.23.11,libpcre32:8.39-13 debCVE-2019-20838Negligible
v1.23.11,libpcre32:8.39-13 debCVE-2017-7246Negligible
v1.23.11,libpcre32:8.39-13 debCVE-2017-7245Negligible
v1.23.12,libpcre32:8.39-13 debCVE-2017-16231Negligible
v1.23.12,libpcre32:8.39-13 debCVE-2017-11164Negligible
v1.23.12,libsepol13.1-1(won't fix)debCVE-2021-36087Low
v1.23.12,libsepol13.1-1(won't fix)debCVE-2021-36086Low
v1.24.0,libsepol13.1-1(won't fix)debCVE-2021-36085Low
v1.24.0,libsepol13.1-1(won't fix)debCVE-2021-36084Low
v1.24.0,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u3debCVE-2022-2068Critical
v1.24.0,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u2debCVE-2022-1292Critical
v1.23.9,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u5debCVE-2023-0464High
v1.23.9,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u4debCVE-2023-0286High
v1.23.9,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u4debCVE-2022-4450High
v1.24.0-rc.1,libssl1.11.1.1n-0+deb11u11.1.1v-0~deb11u1debCVE-2023-3817Medium
v1.24.0-rc.1,libssl1.11.1.1n-0+deb11u11.1.1v-0~deb11u1debCVE-2023-3446Medium
v1.24.0-rc.1,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u5debCVE-2023-2650Medium
v1.24.0-rc.1,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u5debCVE-2023-0466Medium
v1.24.5,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u5debCVE-2023-0465Medium
v1.24.5,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u4debCVE-2022-4304Medium
v1.24.5,libssl1.11.1.1n-0+deb11u11.1.1n-0+deb11u4debCVE-2022-2097Medium
v1.24.5,libssl1.11.1.1n-0+deb11u1 debCVE-2010-0928Negligible
v1.23.8,libssl1.11.1.1n-0+deb11u1 debCVE-2007-6755Negligible
v1.23.8,libssl1.11.1.1n-0+deb11u1(won't fix)debCVE-2023-5678Unknown
v1.23.8,libsystemd0247.3-7247.3-7+deb11u2debCVE-2022-4415Medium
v1.23.6,libsystemd0247.3-7247.3-7+deb11u2debCVE-2022-3821Medium
v1.23.6,libsystemd0247.3-7 debCVE-2023-31438Negligible
v1.23.6,libsystemd0247.3-7 debCVE-2023-31437Negligible
v1.23.13,libudev1247.3-7247.3-7+deb11u2debCVE-2022-4415Medium
v1.23.13,libudev1247.3-7247.3-7+deb11u2debCVE-2022-3821Medium
v1.23.13,libudev1247.3-7 debCVE-2023-31439Negligible
v1.21.13,libudev1247.3-7 debCVE-2020-13529Negligible
v1.21.13,libudev1247.3-7 debCVE-2013-4392Negligible
v1.23.0,libxtables121.8.7-1 debCVE-2012-2663Negligible
v1.23.0,libzstd11.4.8+dfsg-2.1(won't fix)debCVE-2022-4899High
v1.23.0,login1:4.8.1-1(won't fix)debCVE-2023-29383Low
v1.21.11,login1:4.8.1-1 debCVE-2013-4235Negligible
v1.21.11,login1:4.8.1-1 debCVE-2007-5686Negligible
v1.21.11,login1:4.8.1-1(won't fix)debCVE-2023-4641Unknown
v1.21.11,passwd1:4.8.1-1(won't fix)debCVE-2023-29383Low
v1.21.5,passwd1:4.8.1-1(won't fix)debCVE-2023-4641Unknown
v1.21.14,perl-base5.32.1-4+deb11u2(won't fix)debCVE-2023-31484High
v1.21.14,perl-base5.32.1-4+deb11u2(won't fix)debCVE-2020-16156High
v1.21.8,tar1.34+dfsg-1 debCVE-2022-48303Negligible
v1.21.8,tar1.34+dfsg-1 debCVE-2005-2541Negligible
v1.23.0-beta.0,zlib1g1:1.2.11.dfsg-21:1.2.11.dfsg-2+deb11u1debCVE-2018-25032High
v1.23.0-beta.0,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.20.00.44.0go-moduleCVE-2023-45142High
v1.23.0-beta.0,golang.org/x/netv0.7.00.17.0go-moduleCVE-2023-44487High
v1.21.10,golang.org/x/netv0.7.00.17.0go-moduleCVE-2023-39325High
v1.21.10,google.golang.org/grpcv1.47.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.21.10,google.golang.org/grpcv1.47.01.56.3go-moduleCVE-2023-44487High
v1.21.12,k8s.io/kubernetesv1.25.91.25.13go-moduleCVE-2023-3955High
v1.21.12,k8s.io/kubernetesv1.25.91.25.11go-moduleCVE-2023-2728Medium
v1.21.12,k8s.io/kubernetesv1.25.91.25.11go-moduleCVE-2023-2727Medium
v1.23.0-alpha.3,k8s.io/kubernetesv1.25.91.26.0-alpha.3go-moduleCVE-2021-25743Low
v1.23.0-alpha.3,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.00.44.0go-moduleCVE-2023-45142High
v11820,google.golang.org/grpcv1.49.01.56.3go-moduleCVE-2023-44487High
v1.21.7,golang.org/x/netv0.8.00.13.0go-moduleCVE-2023-3978Medium
v1.21.7,google.golang.org/grpcv1.49.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.21.7,k8s.io/kubernetesv1.26.61.26.8go-moduleCVE-2023-3955High
v1.21.9,libssl1.11.1.1n-0+deb11u31.1.1n-0+deb11u5debCVE-2023-0464High
v1.21.9,libssl1.11.1.1n-0+deb11u31.1.1n-0+deb11u4debCVE-2023-0286High
v1.23.0-rc.0,libssl1.11.1.1n-0+deb11u31.1.1v-0~deb11u1debCVE-2023-3817Medium
v1.23.0-rc.0,libssl1.11.1.1n-0+deb11u31.1.1n-0+deb11u5debCVE-2023-0466Medium
v1.23.0-alpha.4,libssl1.11.1.1n-0+deb11u31.1.1n-0+deb11u4debCVE-2022-4304Medium
v1.23.0-alpha.4,libssl1.11.1.1n-0+deb11u31.1.1n-0+deb11u4debCVE-2022-2097Medium
v1.23.0-alpha.4,libssl1.11.1.1n-0+deb11u3 debCVE-2010-0928Negligible
v1.21.6,libssl1.11.1.1n-0+deb11u3 debCVE-2007-6755Negligible
v1.21.6,libssl1.11.1.1n-0+deb11u3(won't fix)debCVE-2023-5678Unknown
v1.21.6,openssl1.1.1n-0+deb11u31.1.1n-0+deb11u5debCVE-2023-0464High
v1.21.6,openssl1.1.1n-0+deb11u31.1.1n-0+deb11u4debCVE-2023-0286High
v1.23.17,openssl1.1.1n-0+deb11u31.1.1n-0+deb11u4debCVE-2023-0215High
v1.24.0-alpha.1,openssl1.1.1n-0+deb11u31.1.1n-0+deb11u5debCVE-2023-2650Medium
v1.24.0-alpha.1,openssl1.1.1n-0+deb11u31.1.1n-0+deb11u4debCVE-2022-4304Medium
v1.24.0-rc.0,openssl1.1.1n-0+deb11u31.1.1n-0+deb11u4debCVE-2022-2097Medium
v1.24.9,golang.org/x/netv0.7.00.17.0go-moduleCVE-2023-39325High
v1.23.10,golang.org/x/netv0.7.00.13.0go-moduleCVE-2023-3978Medium
v1.24.6,k8s.io/kubernetesv1.25.81.25.11go-moduleCVE-2023-2728Medium
v1.24.6,k8s.io/kubernetesv1.25.81.25.11go-moduleCVE-2023-2727Medium
v1.24.1,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.24.1,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-44487High
v1.24.1,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-39325High
v1.24.1,google.golang.org/grpcv1.54.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.24.14,google.golang.org/grpcv1.54.01.56.3go-moduleCVE-2023-44487High
v1.24.14,k8s.io/kubernetesv1.28.01.28.1go-moduleCVE-2023-3955High
v1.24.14,coreutils8.32-4(won't fix)debCVE-2016-2781Low
v1.24.0-alpha.2,github.com/cyphar/filepath-securejoinv0.2.30.2.4go-moduleGHSA-6xv5-86q9-7xr8Medium
v1.24.0-alpha.2,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.24.0-alpha.2,golang.org/x/netv0.12.00.17.0go-moduleCVE-2023-44487High
v1.24.0-alpha.2,golang.org/x/netv0.12.00.17.0go-moduleCVE-2023-39325High
v1.23.1,golang.org/x/netv0.12.00.13.0go-moduleCVE-2023-3978Medium
v1.23.1,google.golang.org/grpcv1.54.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.23.1,google.golang.org/grpcv1.54.01.56.3go-moduleCVE-2023-44487High
v1.23.1,iptables1.8.7-1 debCVE-2012-2663Negligible
v1.24.0-beta.0,libc62.31-13+deb11u62.31-13+deb11u7debCVE-2023-4911High
v1.24.0-beta.0,libc62.31-13+deb11u6(won't fix)debCVE-2023-4813Medium
v1.24.0-beta.0,libc62.31-13+deb11u6(won't fix)debCVE-2023-4806Medium
v1.24.0-beta.0,libc62.31-13+deb11u6 debCVE-2019-9192Negligible
v1.24.11,libc62.31-13+deb11u6 debCVE-2019-1010025Negligible
v1.24.11,libc62.31-13+deb11u6 debCVE-2019-1010024Negligible
v1.24.11,libc62.31-13+deb11u6 debCVE-2019-1010023Negligible
v1.24.11,libc62.31-13+deb11u6 debCVE-2019-1010022Negligible
v1.24.7,libc62.31-13+deb11u6 debCVE-2018-20796Negligible
v1.24.7,libc62.31-13+deb11u6 debCVE-2010-4756Negligible
v1.24.7,libip4tc21.8.7-1 debCVE-2012-2663Negligible
v1.24.7,libip6tc21.8.7-1 debCVE-2012-2663Negligible
v1.24.4,libpcre32:8.39-13 debCVE-2019-20838Negligible
v1.24.15,libssl1.11.1.1n-0+deb11u51.1.1v-0~deb11u1debCVE-2023-3817Medium
v1.24.15,libssl1.11.1.1n-0+deb11u51.1.1v-0~deb11u1debCVE-2023-3446Medium
v1.24.15,libssl1.11.1.1n-0+deb11u5 debCVE-2010-0928Negligible
v1.23.2,libssl1.11.1.1n-0+deb11u5 debCVE-2007-6755Negligible
v1.23.2,libssl1.11.1.1n-0+deb11u5(won't fix)debCVE-2023-5678Unknown
v1.23.2,openssl1.1.1n-0+deb11u51.1.1v-0~deb11u1debCVE-2023-3817Medium
v1.23.14,openssl1.1.1n-0+deb11u51.1.1v-0~deb11u1debCVE-2023-3446Medium
v1.23.14,openssl1.1.1n-0+deb11u5 debCVE-2010-0928Negligible
v1.23.14,openssl1.1.1n-0+deb11u5 debCVE-2007-6755Negligible
v1.23.14,openssl1.1.1n-0+deb11u5(won't fix)debCVE-2023-5678Unknown
v1.24.17,coreutils9.1-1(won't fix)debCVE-2016-2781Low
v1.24.17,coreutils9.1-1 debCVE-2017-18018Negligible
v1.24.17,github.com/cyphar/filepath-securejoinv0.2.30.2.4go-moduleGHSA-6xv5-86q9-7xr8Medium
v1.24.17,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.23.3,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-44487High
v1.23.3,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-39325High
v1.23.3,google.golang.org/grpcv1.54.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.23.3,google.golang.org/grpcv1.54.01.56.3go-moduleCVE-2023-44487High
v1.24.3,iptables1.8.9-2 debCVE-2012-2663Negligible
v1.24.3,libc62.36-9+deb12u12.36-9+deb12u3debCVE-2023-4911High
v1.24.3,libc62.36-9+deb12u12.36-9+deb12u3debCVE-2023-4806Medium
v1.24.3,libc62.36-9+deb12u12.36-9+deb12u3debCVE-2023-4527Medium
v1.24.8,libc62.36-9+deb12u1 debCVE-2019-9192Negligible
v1.24.8,libc62.36-9+deb12u1 debCVE-2019-1010025Negligible
v1.24.8,libc62.36-9+deb12u1 debCVE-2019-1010024Negligible
v1.24.8,libc62.36-9+deb12u1 debCVE-2019-1010023Negligible
v1.23.7,libc62.36-9+deb12u1 debCVE-2019-1010022Negligible
v1.23.7,libc62.36-9+deb12u1 debCVE-2018-20796Negligible
v1.23.7,libc62.36-9+deb12u1 debCVE-2010-4756Negligible
v1.23.7,libip4tc21.8.9-2 debCVE-2012-2663Negligible
v1.24.2,libip6tc21.8.9-2 debCVE-2012-2663Negligible
v1.24.2,libssl33.0.9-13.0.10-1~deb12u1debCVE-2023-3817Medium
v1.24.2,libssl33.0.9-13.0.10-1~deb12u1debCVE-2023-3446Medium
v1.24.2,libssl33.0.9-13.0.10-1~deb12u1debCVE-2023-2975Medium
v1.24.12,libssl33.0.9-1 debCVE-2010-0928Negligible
v1.24.12,libssl33.0.9-1 debCVE-2007-6755Negligible
v1.24.12,libssl33.0.9-1(won't fix)debCVE-2023-5678Unknown
v1.24.12,libssl33.0.9-13.0.11-1~deb12u2debCVE-2023-5363Unknown
v1.23.16,libxtables121.8.9-2 debCVE-2012-2663Negligible
v1.23.16,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.23.16,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-44487High
v1.23.16,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-39325High
v1.23.5,google.golang.org/grpcv1.54.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.23.5,google.golang.org/grpcv1.54.01.56.3go-moduleCVE-2023-44487High
v1.23.5,github.com/docker/distributionv2.8.1+incompatible2.8.2-beta.1go-moduleCVE-2023-2253Medium
v1.23.5,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.24.16,golang.org/x/netv0.7.00.17.0go-moduleCVE-2023-44487High
v1.24.16,golang.org/x/netv0.7.00.17.0go-moduleCVE-2023-39325High
v1.24.16,golang.org/x/netv0.7.00.13.0go-moduleCVE-2023-3978Medium
v1.24.16,google.golang.org/grpcv1.51.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.24.13,google.golang.org/grpcv1.51.01.56.3go-moduleCVE-2023-44487High
v1.24.13,k8s.io/kubernetesv1.27.0-alpha1.27.5go-moduleCVE-2023-3955High
v1.24.13,k8s.io/kubernetesv1.27.0-alpha1.27.3go-moduleCVE-2023-2728Medium
v1.24.13,k8s.io/kubernetesv1.27.0-alpha1.27.3go-moduleCVE-2023-2727Medium
v1.24.0-alpha.3,k8s.io/kubernetesv1.27.0-alpha1.27.2go-moduleCVE-2023-2431Medium
v1.24.0-alpha.3,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.24.10,golang.org/x/netv0.8.00.17.0go-moduleCVE-2023-39325High
v1.24.10,golang.org/x/netv0.8.00.13.0go-moduleCVE-2023-3978Medium
v1.24.10,google.golang.org/grpcv1.51.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.24.10,google.golang.org/grpcv1.51.01.56.3go-moduleCVE-2023-44487High
v1.23.15,k8s.io/kubernetesv1.27.31.27.5go-moduleCVE-2023-3955High
v1.23.15,coreutils9.1-1(won't fix)debCVE-2016-2781Low
v1.23.15,coreutils9.1-1 debCVE-2017-18018Negligible
v1.23.15,github.com/cyphar/filepath-securejoinv0.2.30.2.4go-moduleGHSA-6xv5-86q9-7xr8Medium
v1.23.4,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.23.4,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-44487High
v1.23.4,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-39325High
v1.23.4,google.golang.org/grpcv1.54.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.23.11,google.golang.org/grpcv1.54.01.56.3go-moduleCVE-2023-44487High
v1.23.11,iptables1.8.9-2 debCVE-2012-2663Negligible
v1.23.11,libc62.36-9+deb12u12.36-9+deb12u3debCVE-2023-4911High
v1.23.11,libc62.36-9+deb12u12.36-9+deb12u3debCVE-2023-4806Medium
v1.23.12,libc62.36-9+deb12u12.36-9+deb12u3debCVE-2023-4527Medium
v1.23.12,libc62.36-9+deb12u1 debCVE-2019-9192Negligible
v1.23.12,libc62.36-9+deb12u1 debCVE-2019-1010025Negligible
v1.23.12,libc62.36-9+deb12u1 debCVE-2019-1010024Negligible
v1.24.0,libc62.36-9+deb12u1 debCVE-2019-1010023Negligible
v1.24.0,libc62.36-9+deb12u1 debCVE-2019-1010022Negligible
v1.24.0,libc62.36-9+deb12u1 debCVE-2018-20796Negligible
v1.24.0,libc62.36-9+deb12u1 debCVE-2010-4756Negligible
v1.23.9,libip4tc21.8.9-2 debCVE-2012-2663Negligible
v1.23.9,libip6tc21.8.9-2 debCVE-2012-2663Negligible
v1.23.9,libssl33.0.9-13.0.10-1~deb12u1debCVE-2023-3817Medium
v1.23.9,libssl33.0.9-13.0.10-1~deb12u1debCVE-2023-3446Medium
v1.24.0-rc.1,libssl33.0.9-13.0.10-1~deb12u1debCVE-2023-2975Medium
v1.24.0-rc.1,libssl33.0.9-1 debCVE-2010-0928Negligible
v1.24.0-rc.1,libssl33.0.9-1 debCVE-2007-6755Negligible
v1.24.0-rc.1,libssl33.0.9-1(won't fix)debCVE-2023-5678Unknown
v1.24.5,libssl33.0.9-13.0.11-1~deb12u2debCVE-2023-5363Unknown
v1.24.5,libxtables121.8.9-2 debCVE-2012-2663Negligible
v1.24.5,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.23.8,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-44487High
v1.23.8,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-39325High
v1.23.8,google.golang.org/grpcv1.54.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.23.8,google.golang.org/grpcv1.54.01.56.3go-moduleCVE-2023-44487High
v1.23.6,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.23.6,golang.org/x/netv0.8.00.17.0go-moduleCVE-2023-44487High
v1.23.6,golang.org/x/netv0.8.00.17.0go-moduleCVE-2023-39325High
v1.24.0-alpha.4,google.golang.org/grpcv1.51.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.24.0-alpha.4,google.golang.org/grpcv1.51.01.56.3go-moduleCVE-2023-44487High
v1.24.0-alpha.4,k8s.io/kubernetesv1.27.0-rc1.27.5go-moduleCVE-2023-3955High
v1.23.13,k8s.io/kubernetesv1.27.0-rc1.27.3go-moduleCVE-2023-2728Medium
v1.23.13,k8s.io/kubernetesv1.27.0-rc1.27.3go-moduleCVE-2023-2727Medium
v1.23.13,k8s.io/kubernetesv1.27.0-rc1.27.2go-moduleCVE-2023-2431Medium
v1.23.13,golang.org/x/netv0.9.00.17.0go-moduleCVE-2023-44487High
v1.21.13,golang.org/x/netv0.9.00.17.0go-moduleCVE-2023-39325High
v1.21.13,golang.org/x/netv0.9.00.13.0go-moduleCVE-2023-3978Medium
v1.23.0,golang.org/x/netv0.4.00.17.0go-moduleCVE-2023-44487High
v1.23.0,golang.org/x/netv0.4.00.17.0go-moduleCVE-2023-39325High
v1.23.0,golang.org/x/netv0.4.00.7.0go-moduleCVE-2022-41723High
v1.23.0,golang.org/x/netv0.4.00.13.0go-moduleCVE-2023-3978Medium
v1.21.11,google.golang.org/grpcv1.51.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.21.11,google.golang.org/grpcv1.51.01.56.3go-moduleCVE-2023-44487High
v1.21.11,k8s.io/kubernetesv1.27.0-alpha1.27.5go-moduleCVE-2023-3955High
v1.21.11,k8s.io/kubernetesv1.27.0-alpha1.27.3go-moduleCVE-2023-2728Medium
v1.21.5,k8s.io/kubernetesv1.27.0-alpha1.27.3go-moduleCVE-2023-2727Medium
v1.21.5,k8s.io/kubernetesv1.27.0-alpha1.27.2go-moduleCVE-2023-2431Medium
v1.21.5,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.21.5,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-44487High
v1.21.14,golang.org/x/netv0.13.00.17.0go-moduleCVE-2023-39325High
v1.21.14,google.golang.org/grpcv1.54.01.56.3go-moduleGHSA-m425-mq94-257gHigh
v1.21.14,google.golang.org/grpcv1.54.01.56.3go-moduleCVE-2023-44487High
v1.21.14,github.com/cyphar/filepath-securejoinv0.2.30.2.4go-moduleGHSA-6xv5-86q9-7xr8Medium
v1.21.8,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttpv0.35.10.44.0go-moduleCVE-2023-45142High
v1.21.8,golang.org/x/netv0.9.00.17.0go-moduleCVE-2023-44487High
v1.21.8,golang.org/x/netv0.9.00.17.0go-moduleCVE-2023-39325High
v1.21.8,golang.org/x/netv0.9.00.13.0go-moduleCVE-2023-3978Medium
